Id,Label,indegree,outdegree,Degree,pageranks,modularity_class
stats.wikimedia.org/,,569,1,570,2.1e-05,31
foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement,,569,0,569,2.1e-05,31
en.m.wikipedia.org/w/index.php?title=IIT_Kanpur&mobileaction=toggle_view_mobile,,5,0,5,6e-06,31
wikimedia.org/,,569,38,607,2.1e-05,31
mediawiki.org/,,570,1,571,2.1e-05,31
en.wikipedia.org/w/load.php?lang=en&modules=startup&only=scripts&raw=1&skin=vector-2022,,547,0,547,2e-05,31
en.wikipedia.org/static/images/icons/wikipedia.png,,547,0,547,2e-05,31
en.wikipedia.org/static/images/mobile/copyright/wikipedia-wordmark-en.svg,,547,0,547,2e-05,31
en.wikipedia.org/static/images/mobile/copyright/wikipedia-tagline-en.svg,,547,0,547,2e-05,31
upload.wikimedia.org/wikipedia/en/thumb/a/a3/IIT_Kanpur_Logo.svg/250px-IIT_Kanpur_Logo.svg.png,,6,0,6,7e-06,31
upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/40px-Flag_of_India.svg.png,,133,0,133,9e-06,31
upload.wikimedia.org/wikipedia/en/thumb/1/17/Iitk-wordmark.svg/250px-Iitk-wordmark.svg.png,,5,0,5,6e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/7/75/IIT_Kanpur.jpg/250px-IIT_Kanpur.jpg,,9,0,9,7e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/c/c9/IIT_Kanpur_3.jpg/500px-IIT_Kanpur_3.jpg,,5,0,5,6e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/0/03/IITKLibrary.jpg/250px-IITKLibrary.jpg,,9,0,9,7e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/f/fd/IIT_Kanpur_4.jpg/250px-IIT_Kanpur_4.jpg,,9,0,9,7e-06,31
en.wikipedia.org/wiki/Special:CentralAutoLogin/start?type=1x1&usesul3=1,,547,0,547,2e-05,31
en.wikipedia.org/static/images/footer/wikimedia.svg,,547,0,547,2e-05,31
en.wikipedia.org/w/resources/assets/mediawiki_compact.svg,,547,0,547,2e-05,31
en.wikipedia.org/w/load.php?lang=en&modules=site.styles&only=styles&skin=vector-2022,,547,0,547,2e-05,31
economictimes.indiatimes.com/,,1,0,1,1.2e-05,31
ar.wikipedia.org/wiki/ويكيبيديا:اتصل_بنا,,2,0,2,7e-06,31
ar.wikipedia.org/wiki/كانبور,,3,0,3,7e-06,31
ar.wikipedia.org/wiki/تصنيف:تأسيسات_سنة_1959_في_أتر_برديش,,2,0,2,7e-06,31
ar.wikipedia.org/wiki/تصنيف:كليات_الهندسة_في_أتر_برديش,,2,0,2,7e-06,31
ar.wikipedia.org/wiki/ويكيبيديا:إخلاء_مسؤولية_عام,,2,0,2,7e-06,31
bn.wikipedia.org/wiki/সাহায্য:ভূমিকা,,2,0,2,7e-06,31
bn.wikipedia.org/wiki/উইকিপিডিয়া:আপলোড,,2,0,2,7e-06,31
bn.wikipedia.org/wiki/উইকিপিডিয়া:সাধারণ_দাবিত্যাগ,,2,0,2,7e-06,31
de.wikipedia.org/wiki/Wikipedia:Kontakt,,2,0,2,7e-06,31
de.wikipedia.org/wiki/Kanpur,,3,0,3,7e-06,31
commons.wikimedia.org/wiki/Main_Page,,12,0,12,7e-06,31
commons.wikimedia.org/wiki/Commons:Welcome,,11,0,11,7e-06,31
commons.wikimedia.org/wiki/Commons:Contact_us,,3,0,3,7e-06,31
commons.wikimedia.org/wiki/File:IITKLibrary.jpg,,3,0,3,7e-06,31
"commons.wikimedia.org/wiki/File:Samtel_Research_and_Development_Building,_at_IIT_Kanpur.jpg",,2,0,2,7e-06,31
commons.wikimedia.org/wiki/Category:Engineering_colleges_in_Uttar_Pradesh,,2,0,2,7e-06,31
creativecommons.org/publicdomain/zero/1.0/,,4,0,4,7e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/0/03/IITKLibrary.jpg/120px-IITKLibrary.jpg,,2,0,2,7e-06,31
en.wikipedia.org/wiki/File:Question_book-new.svg,,122,0,122,9e-06,31
en.wikipedia.org/wiki/Wikipedia:Verifiability,,148,0,148,9e-06,31
en.wikipedia.org/wiki/Help:Referencing_for_beginners,,118,0,118,9e-06,31
en.wikipedia.org/wiki/Help:Maintenance_template_removal,,156,0,156,9e-06,31
en.wikipedia.org/wiki/Automotive_industry,,4,0,4,7e-06,31
en.wikipedia.org/wiki/Category:All_articles_needing_additional_references,,111,0,111,9e-06,31
en.wikipedia.org/wiki/Category:Official_website_different_in_Wikidata_and_Wikipedia,,43,0,43,7e-06,31
upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/60px-Question_book-new.svg.png,,123,0,123,9e-06,31
bn.wikipedia.org/wiki/অচ্যুত_কানবিন্দে,,2,0,2,7e-06,31
es.wikipedia.org/wiki/Achyut_Kanvinde,,2,0,2,7e-06,31
en.wikipedia.org/wiki/Wayback_Machine,,151,0,151,8e-06,31
search.worldcat.org/issn/0971-751X,,40,0,40,7e-06,31
en.wikipedia.org/wiki/Sarvagya_Singh_Katiyar,,5,0,5,7e-06,31
en.wikipedia.org/wiki/Category:Webarchive_template_wayback_links,,151,0,151,8e-06,31
en.wikipedia.org/wiki/Category:Short_description_matches_Wikidata,,143,0,143,9e-06,31
en.wikipedia.org/wiki/Category:Use_dmy_dates_from_January_2019,,11,0,11,7e-06,31
en.wikipedia.org/wiki/Category:Use_Indian_English_from_January_2019,,8,0,8,7e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/0/03/IITKLibrary.jpg/330px-IITKLibrary.jpg,,6,0,6,7e-06,31
en.wikipedia.org/wiki/A._P._J._Abdul_Kalam,,18,0,18,7e-06,31
en.wikipedia.org/wiki/Wikipedia:Protection_policy,,43,0,43,7e-06,31
en.wikipedia.org/wiki/Atal_Bihari_Vajpayee,,17,0,17,7e-06,31
en.wikipedia.org/wiki/Defence_Research_and_Development_Organisation,,22,0,22,7e-06,31
en.wikipedia.org/wiki/British_Raj,,40,0,40,7e-06,31
en.wikipedia.org/wiki/Help:IPA/English,,22,0,22,7e-06,31
en.wikipedia.org/wiki/Bharatiya_Janata_Party,,36,0,36,7e-06,31
en.wikipedia.org/wiki/Indian_National_Congress,,32,0,32,7e-06,31
en.wikipedia.org/wiki/States_and_union_territories_of_India,,49,0,49,7e-06,31
en.wikipedia.org/wiki/Hindu,,11,0,11,7e-06,31
en.wikipedia.org/wiki/Muslim,,9,0,9,7e-06,31
en.wikipedia.org/wiki/Samajwadi_Party,,31,0,31,7e-06,31
en.wikipedia.org/wiki/Nationalist_Congress_Party,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Lakshmi_Sahgal,,4,0,4,7e-06,31
en.wikipedia.org/wiki/Uniform_Civil_Code,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Thiruvananthapuram,,12,0,12,7e-06,31
en.wikipedia.org/wiki/Indian_Standard_Time,,54,0,54,8e-06,31
en.wikipedia.org/wiki/Srijan_Pal_Singh,,4,0,4,7e-06,31
en.wikipedia.org/wiki/Madurai,,10,0,10,7e-06,31
en.wikipedia.org/wiki/India_Post,,6,0,6,6e-06,31
en.wikipedia.org/wiki/Outlook_(Indian_magazine),,6,0,6,7e-06,31
en.wikipedia.org/wiki/ABP_News,,2,0,2,6e-06,31
en.wikipedia.org/wiki/The_Indian_Express,,32,0,32,7e-06,31
en.wikipedia.org/wiki/Press_Information_Bureau,,11,0,11,7e-06,31
en.wikipedia.org/wiki/Zee_News,,4,0,4,6e-06,31
en.wikipedia.org/wiki/The_New_York_Times,,27,0,27,7e-06,31
en.wikipedia.org/wiki/The_Pioneer_(India),,12,0,12,7e-06,31
en.wikipedia.org/wiki/File:Wikisource-logo.svg,,34,0,34,7e-06,31
en.wikipedia.org/wiki/Zakir_Husain,,7,0,7,7e-06,31
en.wikipedia.org/wiki/Ram_Nath_Kovind,,11,0,11,7e-06,31
en.wikipedia.org/wiki/File:Flag_of_India.svg,,12,0,12,7e-06,31
en.wikipedia.org/wiki/C._V._Raman,,9,0,9,6e-06,31
en.wikipedia.org/wiki/M._Visvesvaraya,,6,0,6,7e-06,31
en.wikipedia.org/wiki/Govind_Ballabh_Pant,,4,0,4,6e-06,31
en.wikipedia.org/wiki/Zakir_Husain_(politician),,8,0,8,7e-06,31
en.wikipedia.org/wiki/B._R._Ambedkar,,10,0,10,7e-06,31
en.wikipedia.org/wiki/Mahadevi_Varma,,7,0,7,7e-06,31
en.wikipedia.org/wiki/Mulayam_Singh_Yadav,,9,0,9,7e-06,31
en.wikipedia.org/wiki/G._D._Birla,,6,0,6,6e-06,31
en.wikipedia.org/wiki/Portal:India,,61,0,61,7e-06,31
en.wikipedia.org/wiki/Artillery,,7,0,7,7e-06,31
en.wikipedia.org/wiki/Category:Pages_using_the_Phonos_extension,,10,0,10,6e-06,31
en.wikipedia.org/wiki/Category:Use_Indian_English_from_July_2024,,4,0,4,6e-06,31
en.wikipedia.org/wiki/Category:Pages_including_recorded_pronunciations,,8,0,8,6e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Wikisource-logo.svg/40px-Wikisource-logo.svg.png,,21,0,21,7e-06,31
en.wikipedia.org/wiki/Bachelor%27s_degree,,21,0,21,7e-06,31
en.wikipedia.org/wiki/Technology,,18,0,18,7e-06,31
en.wikipedia.org/wiki/Manufacturing,,9,0,9,7e-06,31
en.wikipedia.org/wiki/World_War_I,,16,0,16,7e-06,31
en.wikipedia.org/wiki/Master%27s_degree,,32,0,32,7e-06,31
en.wikipedia.org/wiki/Doctor_of_Philosophy,,29,0,29,7e-06,31
en.wikipedia.org/wiki/Postgraduate_diploma,,9,0,9,7e-06,31
en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Kanpur+Zoological+Park,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Kanpur+Zoological+Park,,2,0,2,6e-06,31
de.wikipedia.org/wiki/Kanpur_Zoological_Park,,2,0,2,6e-06,31
hi.wikipedia.org/wiki/कानपुर_प्राणी_उद्यान,,2,0,2,6e-06,31
pa.wikipedia.org/wiki/ਐਲਨ_ਫੋਰੈਸਟ_ਜ਼ੂ,,2,0,2,6e-06,31
wikidata.org/wiki/Special:EntityPage/Q4731647,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Talk:Kanpur_Zoological_Park,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&action=edit,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&action=history,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Special:WhatLinksHere/Kanpur_Zoological_Park,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Special:RecentChangesLinked/Kanpur_Zoological_Park,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&oldid=1304676037,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&action=info,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&printable=yes,,2,0,2,6e-06,31
commons.wikimedia.org/wiki/Category:Kanpur_Zoo,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Special:EditPage/Kanpur_Zoological_Park,,2,0,2,6e-06,31
"google.com/search?as_eq=wikipedia&q=""Kanpur+Zoological+Park""",,2,0,2,6e-06,31
"google.com/search?tbm=nws&q=""Kanpur+Zoological+Park""+-wikipedia&tbs=ar:1",,2,0,2,6e-06,31
"google.com/search?&q=""Kanpur+Zoological+Park""&tbs=bkt:s&tbm=bks",,2,0,2,6e-06,31
"google.com/search?tbs=bks:1&q=""Kanpur+Zoological+Park""+-wikipedia",,2,0,2,6e-06,31
"scholar.google.com/scholar?q=""Kanpur+Zoological+Park""",,2,0,2,6e-06,31
"jstor.org/action/doBasicSearch?Query=""Kanpur+Zoological+Park""&acc=on&wc=on",,2,0,2,6e-06,31
en.wikipedia.org/wiki/File:Oskanpur-2.jpg,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Central_Zoo_Authority_of_India,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Hindi,,61,0,61,7e-06,31
en.wikipedia.org/wiki/Zoo,,2,0,2,6e-06,31
en.wikipedia.org/wiki/North_India,,43,0,43,7e-06,31
en.wikipedia.org/wiki/Zoological_park,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&action=edit&section=1,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Ice_cream,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&action=edit&section=2,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Cawnpore,,10,0,10,7e-06,31
en.wikipedia.org/wiki/G._B._Pant_University_of_Agriculture_and_Technology,,2,0,2,6e-06,31
en.wikipedia.org/wiki/File:Dr_Ashwani_Kumar_tripathi_with_Dayang.jpg,,2,0,2,6e-06,31
en.wikipedia.org/wiki/File:Dr_Ashwani_Kumar_Tripathi_with_lion_cubs.jpg,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&action=edit&section=3,,2,0,2,6e-06,31
en.wikipedia.org/wiki/File:Oskanpur-1.JPG,,2,0,2,6e-06,31
en.wikipedia.org/wiki/File:Tigress_at_Kanpur_Zoo.JPG,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Leopard,,4,0,4,7e-06,31
en.wikipedia.org/wiki/Hyena,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Asian_black_bear,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Grizzly_bear,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Sloth,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Rhinoceros,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Hippopotamus,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Monkey,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Langur,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Baboon,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Deer,,3,0,3,7e-06,31
en.wikipedia.org/wiki/Zebra,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Antelope,,3,0,3,7e-06,31
en.wikipedia.org/wiki/Common_chimpanzee,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Orangutan,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Reptile,,4,0,4,6e-06,31
en.wikipedia.org/wiki/Indian_gharial,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Asiatic_lions,,2,0,2,6e-06,31
en.wikipedia.org/wiki/File:Leopard_Kanpur_Zoo.JPG,,2,0,2,6e-06,31
en.wikipedia.org/wiki/File:Chhajju_Kanpur_Zoo.JPG,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Chimpanzee,,2,0,2,6e-06,31
en.wikipedia.org/wiki/File:Bird_waiting_for_fish.jpg,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Indian_pond_heron,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&action=edit&section=4,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&action=edit&section=5,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Botanical,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Forest,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Conservation_movement,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Natural_habitat,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Environmental_issues,,5,0,5,6e-06,31
en.wikipedia.org/wiki/Eco-friendly,,3,0,3,6e-06,31
en.wikipedia.org/wiki/File:Kanpur_zoo_butterfly_park.jpg,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&action=edit&section=6,,2,0,2,6e-06,31
en.wikipedia.org/wiki/File:Kanpur_zoo_Lake1.jpg,,2,0,2,6e-06,31
en.wikipedia.org/wiki/File:Kanpur_zoo_lake2.jpg,,2,0,2,6e-06,31
en.wikipedia.org/wiki/File:Kanpur_zoo_lake_3.jpg,,2,0,2,6e-06,31
en.wikipedia.org/wiki/File:Zoo_Lake_4.jpg,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Savanna,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Pied_kingfisher,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Orange-headed_thrush,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Painted_stork,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Little_egret,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Great_cormorant,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Asian_openbill,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Black-headed_ibis,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Lesser_whistling_duck,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Indian_grey_hornbill,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&action=edit&section=7,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&action=edit&section=8,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Asian_palm_civet,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&action=edit&section=9,,2,0,2,6e-06,31
en.wikipedia.org/wiki/File:Kanpur_zoo_aquarium.jpg,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&action=edit&section=10,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Sculpture,,6,0,6,7e-06,31
en.wikipedia.org/wiki/Dinosaur,,3,0,3,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&action=edit&section=11,,2,0,2,6e-06,31
en.wikipedia.org/wiki/File:Kanpur_zoo_Toy_train_station.jpg,,2,0,2,6e-06,31
en.wikipedia.org/wiki/File:Kanpur_zoo_toy_train1.jpg,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&action=edit&section=12,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Mortality_rate,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Potassium_permanganate_(medical_use),,2,0,2,6e-06,31
en.wikipedia.org/wiki/Povidone-iodine,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Rhino_Resource_Centre&action=edit&redlink=1,,2,0,2,6e-06,31
en.wikipedia.org/wiki/World_Wide_Fund_for_Nature,,2,0,2,6e-06,31
en.wikipedia.org/wiki/International_Rhino_Foundation,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Turmeric,,4,0,4,7e-06,31
en.wikipedia.org/wiki/Ayurveda,,6,0,6,7e-06,31
en.wikipedia.org/wiki/Gangrene,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Python_brongersmai,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Muntjac,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Broodiness,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Pheasant,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Incubator_(culture),,2,0,2,6e-06,31
en.wikipedia.org/wiki/Eastern_barn_owl,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Jungle_owlet,,2,0,2,6e-06,31
"en.wikipedia.org/wiki/Wildlife_Protection_Act,_1972",,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&action=edit&section=13,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&action=edit&section=14,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Nawab_Wajid_Ali_Shah_Prani_Udyan,,9,0,9,7e-06,31
en.wikipedia.org/wiki/Shaheed_Ashfaq_Ullah_Khan_Prani_Udyan,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&action=edit&section=15,,2,0,2,6e-06,31
web.archive.org/web/20200122230938/http://www.kanpurzoo.org/zoo.php,,2,0,2,6e-06,31
kanpurzoo.org/zoo.php,,2,0,2,6e-06,31
web.archive.org/web/20190606073543/http://www.kanpurzoo.org/zoo.php,,2,0,2,6e-06,31
cza.nic.in/uploads/documents/zoos/zoo-status/english/299.pdf,,2,0,2,6e-06,31
timesofindia.indiatimes.com/city/kanpur/Kanpur-zoo-now-ISO-certifed/articleshow/48369312.cms,,2,0,2,6e-06,31
mapsofindia.com/kanpur/places-of-interest/allen-forest-zoo.html,,2,0,2,6e-06,31
aninews.in/news/national/general-news/kanpur-gets-its-first-butterfly-park201802030739260001/,,2,0,2,6e-06,31
dailypioneer.com/2018/state-editions/hindi-film-anokha-aspatal-screened.html,,2,0,2,6e-06,31
innohealthmagazine.com/issues/kanpur-zoo-adopts-innovative-methods-for-animal-health-management/,,2,0,2,6e-06,31
timesofindia.indiatimes.com/city/kanpur/Bhakti-without-Borders-Bhajans/articleshow/50208678.cms,,2,0,2,6e-06,31
en.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&action=edit&section=16,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Template:Zoos_of_India,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Template_talk:Zoos_of_India,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Special:EditPage/Template:Zoos_of_India,,3,0,3,6e-06,31
en.wikipedia.org/wiki/List_of_zoos_in_India,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Alipore_Zoo,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Amirthi_Zoological_Park,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Arignar_Anna_Zoological_Park,,5,0,5,7e-06,31
en.wikipedia.org/wiki/Assam_State_Zoo_cum_Botanical_Garden,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Bannerghatta_Biological_Park,,4,0,4,6e-06,31
en.wikipedia.org/wiki/Chennai_Snake_Park,,3,0,3,6e-06,31
en.wikipedia.org/wiki/G._B._Pant_High_Altitude_Zoo,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Gopalpur_Zoo,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Gorewada_Zoo,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Gulab_Bagh_and_Zoo,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Indira_Gandhi_Zoological_Park,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Jaipur_Zoo,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Jawaharlal_Nehru_Biological_Park,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Jijamata_Udyaan,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Kamla_Nehru_Prani_Sangrahalay,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Kurumbapatti_Zoological_Park,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Madras_Crocodile_Bank,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Mahendra_Chaudhary_Zoological_Park,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Marble_Palace_Zoo,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Mysore_Zoo,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Nandankanan_Zoological_Park,,3,0,3,6e-06,31
en.wikipedia.org/wiki/National_Zoological_Park_Delhi,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Nehru_Zoological_Park,,5,0,5,7e-06,31
en.wikipedia.org/wiki/Padmaja_Naidu_Himalayan_Zoological_Park,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Parassinikkadavu_Snake_Park,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Rajiv_Gandhi_Zoological_Park,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Sajjangarh_Biological_Park,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Sakkarbaug_Zoological_Garden,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Sanjay_Gandhi_Jaivik_Udyan,,4,0,4,7e-06,31
en.wikipedia.org/wiki/Sri_Venkateswara_Zoological_Park,,4,0,4,7e-06,31
en.wikipedia.org/wiki/Tata_Steel_Zoological_Park,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Thiruvananthapuram_Zoo,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Thrissur_Zoo,,3,0,3,6e-06,31
en.wikipedia.org/wiki/VOC_park_and_zoo,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Warangal_Zoo,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Tiger_and_Lion_Safari,,4,0,4,7e-06,31
en.wikipedia.org/wiki/List_of_aquaria_in_India,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Bengaluru_Aquarium,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Jagdishchandra_Bose_Aquarium,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Marine_Kingdom,,5,0,5,7e-06,31
en.wikipedia.org/wiki/Taraporewala_Aquarium,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Central_Zoo_Authority,,4,0,4,7e-06,31
en.wikipedia.org/wiki/Indian_Institute_of_Forest_Management,,3,0,3,6e-06,31
en.wikipedia.org/wiki/South_Asian_Zoo_Association_for_Regional_Cooperation,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Wildlife_Institute_of_India,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Zoo_Outreach_Organisation,,3,0,3,6e-06,31
en.wikipedia.org/wiki/List_of_botanical_gardens_in_India,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Protected_areas_of_India,,10,0,10,7e-06,31
en.wikipedia.org/wiki/Tiger_reserves_of_India,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Wildlife_sanctuaries_of_India,,4,0,4,6e-06,31
en.wikipedia.org/wiki/File:Wapiti_from_Wagon_Trails.jpg,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Portal:Animals,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Category:Zoos_in_Uttar_Pradesh,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Category:Tourist_attractions_in_Kanpur,,9,0,9,7e-06,31
en.wikipedia.org/wiki/Category:Botanical_gardens_in_India,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Category:Kanpur_division,,7,0,7,7e-06,31
en.wikipedia.org/wiki/Category:1971_establishments_in_Uttar_Pradesh,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Category:Zoos_established_in_1971,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Category:Articles_needing_additional_references_from_November_2014,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Category:Use_dmy_dates_from_August_2014,,5,0,5,7e-06,31
en.wikipedia.org/wiki/Category:Use_Indian_English_from_August_2014,,7,0,7,7e-06,31
en.wikipedia.org/wiki/Category:Pages_using_infobox_zoo_with_unknown_parameters,,3,0,3,7e-06,31
en.m.wikipedia.org/w/index.php?title=Kanpur_Zoological_Park&mobileaction=toggle_view_mobile,,2,0,2,6e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Oskanpur-2.jpg/250px-Oskanpur-2.jpg,,2,0,2,6e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Oskanpur-1.JPG/250px-Oskanpur-1.JPG,,2,0,2,6e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Kanpur_zoo_Lake1.jpg/250px-Kanpur_zoo_Lake1.jpg,,2,0,2,6e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Kanpur_zoo_lake2.jpg/250px-Kanpur_zoo_lake2.jpg,,2,0,2,6e-06,31
